"date","machine_id","assembly_line_no","hydraulic_pressu","coolant_pressure","air_system_press","coolant_temperat","hydraulic_oil_te","spindle_bearing_","spindle_vibratio","tool_vibration_m","spindle_speed_rp","voltage_volts","torque_nm","cutting_kn","downtime"
"2022-03-16","MAKINO-L1-UNIT1-2013","Shop Floor, L1","123.5115703","5.93","6.74","7.4","47.5","34.7","1.19","14.664","23640.0","342.0","34.97300419","3.19","NO_MACHINE_FAILURE"
"2022-03-16","MAKINO-L2-UNIT1-2015","Shop Floor, L2","100.1837321","5.9","7.05","28.5","46.5","31.9","1.196","25.476","23497.0","300.0	","32.37045571","1.85","NO_MACHINE_FAILURE"
"2022-03-16","MAKINO-L3-UNIT1-2015","Shop Floor, L3","120.2825194","5.9","6.5","28.5","44.4","39.4","0.666","23.749","23520.0","285.0","35.5812209","2.11","NO_MACHINE_FAILURE"
"2022-03-16","MAKINO-L1-UNIT1-2013","Shop Floor, L1","153.5258207","5.9","6.53","28.5","43.2","37.5","0.979","20.704","23499.0","363.0","34.97300419","2.17","NO_MACHINE_FAILURE"
"2022-03-16","MAKINO-L3-UNIT1-2015","Shop Floor, L3","97.84817886","5.9","5.93","28.5","52.1","36.8","1.071","15.059","23495.0","  361.0  ","32.51929855","3.0","NO_MACHINE_FAILURE"
"2022-02-16","MAKINO-L1-UNIT1-2013","Shop Floor, L1","116.4225321","3.89","6.25","26.1","46.0","35.2","0.848","24.255","22522.0","301.0","21.19714057","2.17","NO_MACHINE_FAILURE"
"2022-02-16","MAKINO-L1-UNIT1-2013","Shop Floor, L1","108.7495856","5.63","6.16","26.1","52.8","34.7","0.696","24.818","22523.0","294.0","32.51929855","1.91","NO_MACHINE_FAILURE"
"2022-02-16","MAKINO-L3-UNIT1-2015","Shop Floor, L3","152.0975151","3.11","6.13","10.6","50.8","30.9","1.0","24.721","15217.0","301.0","32.37045571","1.95","NO_MACHINE_FAILURE"
"2022-02-16","MAKINO-L3-UNIT1-2015","Shop Floor, L3","93.65","5.36","7.02","5.3","44.9","34.5","1.335","20.265","17919.0","449.0","24.8659826","3.91","MACHINE_FAILURE"
"2022-02-16","MAKINO-L1-UNIT1-2013","Shop Floor, L1","83.15","4.84","6.52","32.6","45.7","31.6","0.572","37.265","23432.0","309.0","24.78336708","3.67","MACHINE_FAILURE"
"2022-02-16","MAKINO-L2-UNIT1-2015","Shop Floor, L2","61.05","6.89","6.63","6.2","41.9","41.3","0.765","29.05","26526.0","406.0","24.77693585","4.0","MACHINE_FAILURE"
"02-16-2022","MAKINO-L3-UNIT1-2015","Shop Floor-L3	","50.89","6.86","6.49","13.6","48.2","35.5","0.893","21.22","21951.0","375.0","24.92049903","3.59","MACHINE_FAILURE"
"2022-02-16","MAKINO-L3-UNIT1-2015","Shop Floor, L3","62.53","5.92","6.66","10.4","56.5","38.2","0.993","25.128","27613.0","346.0","24.75894617","3.67","MACHINE_FAILURE"
"2022-02-16","MAKINO-L3-UNIT1-2015","Shop Floor, L3","92.31","6.56","6.56","13.7","40.0","28.5","1.412","9.101","26605.0","415.0","24.88412823","3.55","MACHINE_FAILURE"
"2022-02-16","MAKINO-L2-UNIT1-2015","Shop Floor, L2","88.89","6.84","6.38","26.4","44.2","33.1","1.281","11.693","20504.0","320.0","24.89321097","3.93","MACHINE_FAILURE"
"2022-02-16","MAKINO-L3-UNIT1-2015","Shop Floor, L3","74.07","6.96","6.67","24.6","0.0","37.7","0.916","24.199","25528.0","274.0","24.7923764","3.61","MACHINE_FAILURE"
"2022-02-16","MAKINO-L3-UNIT1-2015","Shop Floor, L3","99.4","4.78","6.97","25.6","47.8","32.4","0.965","31.837","19283.0","442.0","24.75766219","2.53","MACHINE_FAILURE"
"2022-02-16","MAKINO-L1-UNIT1-2013","Shop Floor, L1","115.4686626","3.11","6.15","9.9","51.6","43.9","0.866","24.369","15217.0","312.0","21.19525839","3.17","NO_MACHINE_FAILURE"
"2022-01-16","MAKINO-L2-UNIT1-2015","Shop Floor, L2","149.0223642","3.05","5.92","5.7","0.0","41.8","1.197","24.494","19197.0","475.0","23.36998238","2.87","NO_MACHINE_FAILURE"
"2022-01-16","MAKINO-L2-UNIT1-2015","Shop Floor-L2	","124.5780795","3.89","5.61","6.8","42.1","34.1","0.566","23.677","13272.0","325.0","32.4913785","2.68","NO_MACHINE_FAILURE"
"2022-01-16","MAKINO-L3-UNIT1-2015","Shop Floor, L3","136.9313611","3.9","6.29","7.4","47.6","30.1","0.944","19.439","0.0","311.0","23.35969076","2.96","NO_MACHINE_FAILURE"
"2022-01-16","MAKINO-L2-UNIT1-2015","Shop Floor, L2","88.58","5.92","5.85","5.0","45.8","37.7","0.848","23.224","27613.0","344.0","14.20288973","2.67","MACHINE_FAILURE"
"2022-01-16","MAKINO-L3-UNIT1-2015","Shop Floor, L3","92.82","6.89","6.79","17.7","46.0","37.7","0.641","18.776","26526.0","369.0","14.10999444","2.84","MACHINE_FAILURE"
"2022-05-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","129.9538453","3.13","5.6","9.9","45.2","36.2","0.901","24.212","14266.0","326.0","35.5812209","1.99","NO_MACHINE_FAILURE"
"2022-05-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","113.6035888","5.13","6.62","21.6","43.3","40.5","1.115","33.108","20622.0","327.0","35.0","3.0","NO_MACHINE_FAILURE"
"2022-05-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","92.27","6.96","0.0","21.5","47.0","37.7","1.287","17.789","27025.0","350.0","16.44955444","2.48","MACHINE_FAILURE"
"2022-05-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","82.01","5.36","7.07","6.1","47.3","38.0","0.662","25.55","18490.0","285.0","15.90071615","3.0","MACHINE_FAILURE"
"2022-04-15","MAKINO-L2-UNIT1-2015","Shop Floor-L2	","60.44","6.86","6.5","15.6","51.7","36.3","0.842","27.119","18077.0","341.0","16.96410507","0.0","MACHINE_FAILURE"
"2022-04-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","84.95","4.57","6.68","13.2","47.8","37.7","1.384","20.131","18105.0","406.0","14.20288973","2.54","MACHINE_FAILURE"
"2022-04-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","112.1552699","5.26","7.0","22.8","51.3","37.9","0.01","31.928","21154.0","308.0","32.37045571","2.17","NO_MACHINE_FAILURE"
"2022-04-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","73.5721609","5.26","6.22","4.5","46.0","26.4","1.045","29.496","17726.0","317.0","30.51400825","1.85","NO_MACHINE_FAILURE"
"2022-04-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","79.6","4.86","6.78","23.0","47.1","33.8","0.872","30.335","18072.0","359.0","17.89931102","2.45","MACHINE_FAILURE"
"04-15-2022","MAKINO-L2-UNIT1-2015","Shop Floor, L2","82.67","6.84","0.0","5.1","51.0","36.5","0.369","19.419","18079.0","369.0","15.1197393","2.64","MACHINE_FAILURE"
"2022-04-15","MAKINO-L3-UNIT1-2015","SHOP FLOOR-L3","73.5721609","5.27","5.92","22.9","49.5","32.4","1.511","12.977","21193.0","357.0","22.52640023","1.99","NO_MACHINE_FAILURE"
"2022-04-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","51.64","5.57","7.04","23.8","48.4","32.1","0.911","22.893","18076.0","371.0","16.44955444","2.53","MACHINE_FAILURE"
"04-15-2022","MAKINO-L3-UNIT1-2015","Shop Floor, L3","96.26","5.92","6.04","35.6","51.1","40.0","1.167","24.46","18071.0","354.0","17.89931102","2.37","MACHINE_FAILURE"
"2022-04-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","60.69","6.89","6.21","8.6","48.1","30.0","1.655","28.774","18074.0","331.0","16.96410507","3.37","MACHINE_FAILURE"
"2022-04-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","144.4510341","5.0","6.47","22.8","48.7","33.9","0.986","17.913","21148.0","312.0","33.92336502","2.01","NO_MACHINE_FAILURE"
"2022-04-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","92.8557399","5.26","6.15","22.8","45.3","38.6","0.777","21.457","21139.0","335.0","22.58394437","3.01","NO_MACHINE_FAILURE"
"15-Mar-2022","MAKINO-L2-UNIT1-2015","Shop Floor, L2","82.71","5.36","7.27","17.0","37.5","33.0","0.996","27.667","15812.0","289.0","30.19238553","3.93","MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","73.21","5.92","7.03","25.6","44.0","32.4","0.697","13.562","16261.0","312.0","29.35871103","3.61","MACHINE_FAILURE"
"03-15-2022","MAKINO-L3-UNIT1-2015","Shop Floor, L3","157.47","7.0","6.64","22.7","41.1","34.7","0.623","18.765","15760.0","391.0","30.0","3.91","MACHINE_FAILURE"
"03-15-2022","MAKINO-L3-UNIT1-2015","Shop Floor, L3","121.86","4.84","6.64","13.7","48.8","37.6","0.582","19.719","27598.0","335.0","29.94054563","3.49","MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","58.6","6.96","6.52","10.1","41.5","29.6","0.24","24.066","15762.0","368.0","30.2881614","3.59","MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","65.99","6.86","6.47","25.8","50.3","32.6","1.218","37.328","15826.0","426.0","30.17","3.55","MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","71.76","4.86","6.59","8.6","51.1","37.9","1.175","30.432","15813.0","407.0","30.19047619","3.58","MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","63.5","5.57","6.4","11.9","44.8","40.0","1.058","17.135","27055.0","397.0","29.33886431","3.69","MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","152.44","6.84","7.09","13.4","44.0","38.6","1.212","-999.0","15834.0","268.0","30.0","3.55","MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","51.86","6.56","5.83","28.7","40.0","35.3","0.902","19.583","15799.0","398.0","30.21722894","3.67","MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","90.56","6.56","6.79","15.3","51.8","39.1","1.127","33.957","16264.0","383.0","29.35329562","3.67","MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","67.89","3.95","6.82","25.6","45.1","29.8","1.167","19.015","20504.0","246.0","30.38067965","2.37","MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","70.66","3.96","6.0","24.4","41.6","33.3","0.487","37.705","26605.0","390.0","30.33049555","2.11","MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","59.26","3.95","6.29","26.4","48.5","39.7","1.663","31.18","21951.0","336.0","30.37294821","2.19","MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","94.74","5.57","7.07","15.1","44.9","36.3","0.956","33.958","27613.0","402.0","29.36232241","4.0","MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor-L3	","59.15","4.0","6.35","27.0","43.6","33.3","1.319","25.765","15986.0","327.0	","29.86375579","2.39","MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","77.49","3.96","6.34","28.7","54.2","36.2","1.161","19.765","15755.0","396.0","30.30161853","2.25","MACHINE_FAILURE"
"03-15-2022","MAKINO-L2-UNIT1-2015","Shop Floor, L2","83.7","3.93","6.43","30.3","43.8","30.5","0.088","16.012","15512.0","422.0","30.77630222","0.0","MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","61.7","3.93","6.78","13.4","50.5","33.2","1.093","21.298","15596.0","388.0","30.61054116","2.28","MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","66.32","3.94","6.11","26.3","51.3","32.3","1.794","20.972","15660.0","409.0","14.20288973","2.05","MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","60.89","4.84","6.65","16.9","44.9","30.2","1.511","28.495","15986.0","340.0","15.1197393","2.22","MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","56.07","5.94","7.2","8.6","40.9","32.5","0.565","12.459","15634.0","411.0","30.53613918","2.34","MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","69.46602","5.38","6.37","23.9","45.9","35.6","1.286","11.329","21583.0","328.0","0.0","3.0","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","73.5721609","5.37","6.75","23.8","47.0","42.4","0.671","21.653","16198.0","289.0","22.13781591","3.04","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","137.6558586","5.36","6.68","23.7","48.7","37.0","1.033","23.157","21516.0","365.0","35.58033366","2.02","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","SHOP FLOOR-L1","160.9326372","3.05","6.53","28.6","47.4","30.9","1.038","23.705","19197.0"," 315.0","20.21176969","3.2","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","175.7562785","5.37","6.56","23.8","45.5","34.7","0.342","36.205","18436.0","362.0","22.12960645","2.85","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","123.1815235","5.38","6.19","23.9","41.9","40.8","0.942","28.59","17726.0","362.0","22.11935319","3.0","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","124.622657","3.13","6.32","23.8","51.2","27.9","1.664","33.754","15217.0","332.0","22.14089602","1.99","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","130.4514977","5.36","5.91","23.7","48.3","39.1","0.579","18.781","14152.0","334.0","22.17689413","1.88","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","135.3499296","5.37","6.31","23.8","50.6","38.1","0.751","21.886","13272.0","422.0","22.14192292","2.88","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","123.4602914","5.36","6.81","23.7","53.9","32.9","0.849","26.844","19197.0","357.0","22.17586399","1.87","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","131.2006872","5.37","6.63","23.8","48.9","43.6","0.879","11.473","17726.0","350.0","22.13","1.85","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","124.140684","5.35","7.11","23.7","55.4","35.5","0.771","35.388","21514.0","369.0","22.19029469","2.11","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","111.9714183","5.35","6.54","23.7","53.1","39.7","0.997","32.989","21516.0","337.0","22.18823201","2.17","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","85.4969095","5.38","6.7","23.9","45.8","29.1","0.769","18.398","21592.0","409.0","30.51400825","1.88","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","124.2879317","3.89","6.46","23.8","42.6","31.1","1.152","42.059","14152.0","335.0","22.13268428","1.99","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","73.5721609","5.58","6.42","25.7","57.4","37.9","1.149","26.823","17726.0","293.0","35.58033366","2.88","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","92.8557399","5.57","5.43","25.7","46.5","34.8","1.302","32.002","16198.0","409.0","32.37045571","1.87","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","105.2280321","5.38","5.65","23.9","51.4","38.9","1.09","38.205","15217.0","338.0","35.5812209","1.86","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","118.3148982","5.38","6.25","23.9","49.7","38.7","0.52","29.997","14266.0","313.0","34.97300419","1.85","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","141.4846578","5.39","5.95","23.9","53.1","38.0","0.766","29.866","14152.0","422.0","33.92336502","2.11","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","156.955845","3.89","6.54","23.7","45.1","37.3","0.727","22.664","15217.0","372.0","35.5812209","2.77","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","115.5440329","3.05","6.35","23.7","50.0","39.2","0.879","18.427","14266.0","350.0","34.97300419","3.15","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","137.1410816","3.05","6.13","23.8","50.0","33.2","0.785","28.614","13272.0","379.0","22.15322506","3.08","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","142.9017341","3.11","6.46","23.9","45.1","35.0","0.776","27.15","17726.0","352.0","22.11218157","2.84","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","120.1736358","3.11","5.9","23.9","55.9","33.7","0.617","33.53","16198.0","326.0","22.11832839","2.85","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","96.16514659","3.16","6.05","11.9","50.1","45.1","1.247","24.799","17726.0","361.0","32.4913785","2.81","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","92.8557399","3.16","7.09","23.7","52.3","30.3","0.97","25.752","18436.0","410.0","32.37045571","2.87","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","73.5721609","3.05","6.79","23.8","54.8","37.2","0.883","18.181","19197.0","367.0","35.58033366","2.86","NO_MACHINE_FAILURE"
"2022-03-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","149.1995778","3.11","6.16","23.7","40.7","32.0","0.658","18.059","16198.0","349.0","22.17689413","2.88","NO_MACHINE_FAILURE"
"2022-02-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","62.2","4.76","6.33","28.7","48.0","39.7","1.76","14.055","19199.0","381.0","24.8659826","2.5","MACHINE_FAILURE"
"2022-02-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","136.9902622","5.67","6.59","26.4","50.9","35.8","0.868","22.358","13272.0","385.0","33.92336502","2.02","NO_MACHINE_FAILURE"
"2022-02-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","163.6419735","3.89","5.86","25.8","51.3","31.9","1.231","26.373","14152.0","320.0","31.62033518","3.11","NO_MACHINE_FAILURE"
"2022-02-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","111.169835","5.6","0.0","25.9","47.0","34.0","1.329","25.867","22414.0","308.0","31.62033518","1.88","NO_MACHINE_FAILURE"
"2022-02-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","78.99","4.8","6.65","24.4","44.6","29.7","1.472","35.811","19349.0","385.0","24.67321309","2.57","MACHINE_FAILURE"
"2022-02-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","167.0509258","3.11","6.4","26.4","48.8","37.6","0.786","26.051","22657.0","421.0","21.07083903","3.29","NO_MACHINE_FAILURE"
"2022-02-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","158.4918456","3.13","5.79","25.8","45.4","33.7","0.653","26.423","22356.0","275.0","21.3545357","3.22","NO_MACHINE_FAILURE"
"02-15-2022","MAKINO-L3-UNIT1-2015","Shop Floor, L3","97.62","4.8","7.15","27.0","43.3","33.2","0.861","20.745","19356.0","402.0","24.66429014","2.7","MACHINE_FAILURE"
"2022-02-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","58.57","6.89","6.41","26.4","46.2","37.1","0.772","13.805","19410.0","	332.0","24.59567233","2.84","MACHINE_FAILURE"
"2022-02-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","117.7003236","5.65","0.0","26.3","42.5","38.9","1.08","18.866","14152.0","364.0","34.97300419","2.17","NO_MACHINE_FAILURE"
"2022-02-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","92.28","4.84","6.97","25.6","45.1","36.8","0.765","17.372","19388.0","369.0","24.6235816","2.57","MACHINE_FAILURE"
"2022-02-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","89.76","4.79","7.19","30.3","50.8","35.0","1.29","23.429","19301.0","384.0","24.73457334","2.53","MACHINE_FAILURE"
"2022-02-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","68.23","5.92","6.08","27.0","55.7","27.9","1.074","19.944","19387.0","337.0","24.62","3.61","MACHINE_FAILURE"
"2022-02-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","141.8608734","3.13","7.2","25.8","44.0","33.9","0.745","11.906","15217.0","386.0","33.92336502","2.9","NO_MACHINE_FAILURE"
"2022-02-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","92.8557399","3.11","6.91","25.8","50.2","39.6","1.09","29.527","16198.0","335.0","34.97300419","3.03","NO_MACHINE_FAILURE"
"2022-02-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","73.5721609","3.11","7.39","25.8","45.7","41.2","0.818","24.053","17726.0","369.0","35.5812209","2.97","NO_MACHINE_FAILURE"
"2022-02-15","MAKINO-L1-UNIT1-2013","Shop Floor, L1","65.0","6.86","6.63","7.5","43.4","32.8","1.006","24.216","19354.0","406.0","24.6668389","3.55","MACHINE_FAILURE"
"2022-02-15","MAKINO-L3-UNIT1-2015","Shop Floor, L3","62.76","4.81","6.43","16.2","45.8","30.1","0.565","35.738","23432.0","427.0","24.59947442","3.58","MACHINE_FAILURE"
"2022-02-15","MAKINO-L2-UNIT1-2015","SHOP FLOOR-L2","94.08","4.79","5.61","7.4","49.6","31.2","1.042","26.521","26526.0","377.0","24.71152751","3.93","MACHINE_FAILURE"
"2022-01-15","MAKINO-L2-UNIT1-2015","Shop Floor, L2","157.47","4.98","5.73","28.7","42.4","35.8","1.89","25.249","20504.0","375.0","15.1197393","2.74","MACHINE_FAILURE"
"2022-05-14","MAKINO-L2-UNIT1-2015","Shop Floor, L2","128.1672184","5.13","6.82","21.6","43.0","38.7","0.827","22.114","19197.0","276.0","35.58033366","3.0","NO_MACHINE_FAILURE"
"2022-05-14","MAKINO-L3-UNIT1-2015","Shop Floor, L3","63.86","5.0","5.93","18.4","47.4","37.5","0.216","26.962","21951.0","416.0","17.89931102","2.55","MACHINE_FAILURE"
"2022-05-14","MAKINO-L1-UNIT1-2013","Shop Floor, L1","121.0076043","5.13","6.44","21.6","44.7","31.0","0.156","32.993","20624.0","439.0","34.97300419","1.89","NO_MACHINE_FAILURE"
"2022-05-14","MAKINO-L1-UNIT1-2013","Shop Floor, L1","136.5762865","5.13","6.84","21.6","50.2","36.3","0.941","22.577","17726.0","330.0","35.5812209","1.91","NO_MACHINE_FAILURE"
"2022-05-14","MAKINO-L1-UNIT1-2013","Shop Floor, L1","90.61","4.58","7.33","10.8","50.6","37.4","0.814","23.118","26605.0","389.0","15.1197393","2.43","MACHINE_FAILURE"
"05-14-2022","MAKINO-L2-UNIT1-2015","Shop Floor, L2","50.41","4.58","6.36","22.8","53.5","31.6","1.337","15.132","27613.0","355.0","14.20288973","2.69","MACHINE_FAILURE"
"2022-04-14","MAKINO-L3-UNIT1-2015","Shop Floor, L3","143.336174","5.27","6.16","22.9","49.5","35.0","1.679","26.725","21187.0","366.0","35.5812209","1.85","NO_MACHINE_FAILURE"
"2022-04-14","MAKINO-L1-UNIT1-2013","Shop Floor, L1","133.3514702","3.16","6.1","22.9","47.9","35.8","1.176","21.764","21186.0","402.0	","35.58033366","1.91","NO_MACHINE_FAILURE"
"2022-04-14","MAKINO-L1-UNIT1-2013","Shop Floor, L1","83.17","4.5","6.73","30.3","48.0","32.4","0.832","27.889","27957.0","266.0","17.89931102","2.47","MACHINE_FAILURE"
"2022-04-14","MAKINO-L3-UNIT1-2015","Shop Floor, L3","116.1790139","5.25","6.3","22.7","53.4","34.9","0.909","36.964","21131.0","441.0","30.51400825","2.88","NO_MACHINE_FAILURE"
"14-04-2022","MAKINO-L1-UNIT1-2013","SHOP FLOOR-L1","98.36","4.49","6.58","25.8","49.6","33.1","1.481","27.267","25528.0","419.0","16.44955444","2.46","MACHINE_FAILURE"
"2022-04-14","MAKINO-L3-UNIT1-2015","Shop Floor, L3","69.67","4.5","6.41","8.6","53.0","29.6","1.098","28.505","23432.0","286.0","14.44705039","2.71","MACHINE_FAILURE"
"2022-04-14","MAKINO-L1-UNIT1-2013","Shop Floor, L1","97.25","4.5","5.82","14.7","45.1","32.5","0.714","27.965","26526.0","335.0","14.10999444","2.7","MACHINE_FAILURE"
"2022-04-14","MAKINO-L3-UNIT1-2015","Shop Floor, L3","147.2301444","5.23","6.31","22.5","52.0","29.3","1.178","22.509","21025.0","  388.0  ","32.51929855","1.99","NO_MACHINE_FAILURE"
"04-14-2022","MAKINO-L1-UNIT1-2013","Shop Floor, L1","143.4810872","5.27","6.57","22.8","47.9","37.1","1.776","27.276","21166.0","367.0","33.92336502","1.95","NO_MACHINE_FAILURE"
"2022-04-14","MAKINO-L1-UNIT1-2013","Shop Floor, L1","159.4426725","5.27","6.65","22.9","45.9","43.2","0.855","20.886","21168.0","324.0 ","32.37045571","1.86","NO_MACHINE_FAILURE"
"2022-04-14","MAKINO-L2-UNIT1-2015","Shop Floor, L2","85.93082961","5.19","6.4","22.1","46.7","35.3","1.633","33.087","20886.0","388.0","34.97300419","2.11","NO_MACHINE_FAILURE"
"2022-04-14","MAKINO-L1-UNIT1-2013","Shop Floor, L1","100.1887273","5.21","6.36","22.2","47.2","36.4","1.439","24.654","20925.0","470.0","33.92336502","2.17","NO_MACHINE_FAILURE"
"2022-03-14","MAKINO-L1-UNIT1-2013","Shop Floor, L1","120.4679321","5.42","6.67","24.1","45.7","36.0","0.774","33.443","16198.0","333.0","32.51929855","3.0","NO_MACHINE_FAILURE"
"2022-03-14","MAKINO-L2-UNIT1-2015","Shop Floor, L2","145.9140078","5.42","6.88","9.9","54.0","37.8","1.21","22.237","13272.0","378.0","32.37045571","2.99","NO_MACHINE_FAILURE"
"2022-03-14","MAKINO-L1-UNIT1-2013","Shop Floor, L1","135.6527326","5.41","6.64","11.9","52.7","33.6","1.272","26.156","14266.0","327.0","30.51400825","1.91","NO_MACHINE_FAILURE"
"2022-03-14","MAKINO-L3-UNIT1-2015","Shop Floor, L3","93.34734392","5.4","6.0","12.2","45.4","33.9","1.441","21.456","15217.0","296.0	","31.62033518","2.01","NO_MACHINE_FAILURE"
"2022-03-14","MAKINO-L3-UNIT1-2015","Shop Floor, L3","128.0610817","5.42","5.64","8.7","59.5","38.5","0.912","22.254","19197.0","396.0","35.5812209","3.06","NO_MACHINE_FAILURE"
"2022-03-14","MAKINO-L3-UNIT1-2015","Shop Floor, L3","99.74031734","5.41","6.36","7.4","43.1","36.4","0.751","18.786","18436.0","401.0","34.97300419","3.0","NO_MACHINE_FAILURE"
